studio_name,region,category,facebook_page_url,studio_slug,deep_link,about_paragraph,variant,post_text,headline,cta_button,image_copy,lead_magnet_exercise,lead_magnet_meta,compliance,deep_link_aikifield,deep_link_aikifield_path
FEET with Heat Dance Studio,Wellington Region NZ,Dance school,https://www.facebook.com/FEETwithHeatDanceStudio,feet-with-heat-dance-studio,https://aikifield.com/games/exercises/?studio_id=feet-with-heat-dance-studio&fb_page_id=FEETwithHeatDanceStudio&exercise=wrist-grab-grounding&ref=fb_page_post,Wellington's foremost swing dance studio including Ballroom and Latin. 110 Hutt Rd Wellington. Lindy hop swing specialists.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

Wellington Region NZ movers at FEET with Heat Dance Studio — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=feet-with-heat-dance-studio&fb_page_id=FEETwithHeatDanceStudio&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for FEET with Heat Dance Studio,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=feet-with-heat-dance-studio&fb_page_id=FEETwithHeatDanceStudio&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=feet-with-heat-dance-studio&ref=fb_page_post
Wing Tsun Academy Wellington,Wellington Region NZ,Martial arts,https://www.facebook.com/146830478773173,wing-tsun-academy-wellington,https://aikifield.com/games/exercises/?studio_id=wing-tsun-academy-wellington&fb_page_id=146830478773173&exercise=wrist-grab-grounding&ref=fb_page_post,Welcome to the Wing Tsun Academy committed to Kung Fu Wing Chun Kuen Wing Tsun. Training method provides sound basis for developing practical and theoretical aspects. 4.6 stars.,A_Lead_Magnet_Demo,"At Wing Tsun Academy Wellington, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for Wing Tsun Academy Wellington students):

Welcome to the Wing Tsun Academy committed to Kung Fu Wing Chun Kuen Wing Tsun. Training method provides sound basis for developing practical and theo...

👉 https://aikifield.com/games/exercises/?studio_id=wing-tsun-academy-wellington&fb_page_id=146830478773173&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",Wing Tsun Academy Wellington Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=wing-tsun-academy-wellington&fb_page_id=146830478773173&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=wing-tsun-academy-wellington&ref=fb_page_post
Wing Tsun Academy Wellington,Wellington Region NZ,Martial arts,https://www.facebook.com/146830478773173,wing-tsun-academy-wellington,https://aikifield.com/games/exercises/?studio_id=wing-tsun-academy-wellington&fb_page_id=146830478773173&exercise=wrist-grab-grounding&ref=fb_page_post,Welcome to the Wing Tsun Academy committed to Kung Fu Wing Chun Kuen Wing Tsun. Training method provides sound basis for developing practical and theoretical aspects. 4.6 stars.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Martial arts at Wing Tsun Academy Wellington is about welcome to the wing tsun academy committed to kung fu wing chun kuen wing tsun. training method prov... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for Wing Tsun Academy Wellington: https://aikifield.com/games/exercises/?studio_id=wing-tsun-academy-wellington&fb_page_id=146830478773173&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=wing-tsun-academy-wellington&fb_page_id=146830478773173&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=wing-tsun-academy-wellington&ref=fb_page_post
Wing Tsun Academy Wellington,Wellington Region NZ,Martial arts,https://www.facebook.com/146830478773173,wing-tsun-academy-wellington,https://aikifield.com/games/exercises/?studio_id=wing-tsun-academy-wellington&fb_page_id=146830478773173&exercise=wrist-grab-grounding&ref=fb_page_post,Welcome to the Wing Tsun Academy committed to Kung Fu Wing Chun Kuen Wing Tsun. Training method provides sound basis for developing practical and theoretical aspects. 4.6 stars.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

Wellington Region NZ movers at Wing Tsun Academy Wellington — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=wing-tsun-academy-wellington&fb_page_id=146830478773173&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for Wing Tsun Academy Wellington,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=wing-tsun-academy-wellington&fb_page_id=146830478773173&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=wing-tsun-academy-wellington&ref=fb_page_post
Hapkido Self Defence - Korean Martial Arts Club,Wellington Region NZ,Martial arts,https://www.facebook.com/1529455833962313,hapkido-self-defence---korean-martial-arts-club,https://aikifield.com/games/exercises/?studio_id=hapkido-self-defence---korean-martial-arts-club&fb_page_id=1529455833962313&exercise=wrist-grab-grounding&ref=fb_page_post,Korean Martial Arts Club at 65 Salamanca Rd Wellington. Monday Thursday Saturday classes. Community organization focused on self defence and discipline.,A_Lead_Magnet_Demo,"At Hapkido Self Defence - Korean Martial Arts Club, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for Hapkido Self Defence - Korean Martial Arts Club students):

Korean Martial Arts Club at 65 Salamanca Rd Wellington. Monday Thursday Saturday classes. Community organization focused on self defence and disciplin...

👉 https://aikifield.com/games/exercises/?studio_id=hapkido-self-defence---korean-martial-arts-club&fb_page_id=1529455833962313&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",Hapkido Self Defence - Korean Martial Arts Club Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=hapkido-self-defence---korean-martial-arts-club&fb_page_id=1529455833962313&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=hapkido-self-defence---korean-martial-arts-club&ref=fb_page_post
Hapkido Self Defence - Korean Martial Arts Club,Wellington Region NZ,Martial arts,https://www.facebook.com/1529455833962313,hapkido-self-defence---korean-martial-arts-club,https://aikifield.com/games/exercises/?studio_id=hapkido-self-defence---korean-martial-arts-club&fb_page_id=1529455833962313&exercise=wrist-grab-grounding&ref=fb_page_post,Korean Martial Arts Club at 65 Salamanca Rd Wellington. Monday Thursday Saturday classes. Community organization focused on self defence and discipline.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Martial arts at Hapkido Self Defence - Korean Martial Arts Club is about korean martial arts club at 65 salamanca rd wellington. monday thursday saturday classes. community ... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for Hapkido Self Defence - Korean Martial Arts Club: https://aikifield.com/games/exercises/?studio_id=hapkido-self-defence---korean-martial-arts-club&fb_page_id=1529455833962313&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=hapkido-self-defence---korean-martial-arts-club&fb_page_id=1529455833962313&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=hapkido-self-defence---korean-martial-arts-club&ref=fb_page_post
Hapkido Self Defence - Korean Martial Arts Club,Wellington Region NZ,Martial arts,https://www.facebook.com/1529455833962313,hapkido-self-defence---korean-martial-arts-club,https://aikifield.com/games/exercises/?studio_id=hapkido-self-defence---korean-martial-arts-club&fb_page_id=1529455833962313&exercise=wrist-grab-grounding&ref=fb_page_post,Korean Martial Arts Club at 65 Salamanca Rd Wellington. Monday Thursday Saturday classes. Community organization focused on self defence and discipline.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

Wellington Region NZ movers at Hapkido Self Defence - Korean Martial Arts Club — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=hapkido-self-defence---korean-martial-arts-club&fb_page_id=1529455833962313&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for Hapkido Self Defence - Korean Martial Arts Club,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=hapkido-self-defence---korean-martial-arts-club&fb_page_id=1529455833962313&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=hapkido-self-defence---korean-martial-arts-club&ref=fb_page_post
Abundance Yoga Christchurch,Christchurch NZ,Yoga studio,https://www.facebook.com/AbundanceYogaCHCH,abundance-yoga-christchurch,https://aikifield.com/games/exercises/?studio_id=abundance-yoga-christchurch&fb_page_id=AbundanceYogaCHCH&exercise=wrist-grab-grounding&ref=fb_page_post,Abundance Yoga at CityFitness 152 Hereford St Christchurch. Mind body wellness studio offering yoga in central city.,A_Lead_Magnet_Demo,"At Abundance Yoga Christchurch, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for Abundance Yoga Christchurch students):

Abundance Yoga at CityFitness 152 Hereford St Christchurch. Mind body wellness studio offering yoga in central city....

👉 https://aikifield.com/games/exercises/?studio_id=abundance-yoga-christchurch&fb_page_id=AbundanceYogaCHCH&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",Abundance Yoga Christchurch Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=abundance-yoga-christchurch&fb_page_id=AbundanceYogaCHCH&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=abundance-yoga-christchurch&ref=fb_page_post
Abundance Yoga Christchurch,Christchurch NZ,Yoga studio,https://www.facebook.com/AbundanceYogaCHCH,abundance-yoga-christchurch,https://aikifield.com/games/exercises/?studio_id=abundance-yoga-christchurch&fb_page_id=AbundanceYogaCHCH&exercise=wrist-grab-grounding&ref=fb_page_post,Abundance Yoga at CityFitness 152 Hereford St Christchurch. Mind body wellness studio offering yoga in central city.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Yoga studio at Abundance Yoga Christchurch is about abundance yoga at cityfitness 152 hereford st christchurch. mind body wellness studio offering yoga ... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for Abundance Yoga Christchurch: https://aikifield.com/games/exercises/?studio_id=abundance-yoga-christchurch&fb_page_id=AbundanceYogaCHCH&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=abundance-yoga-christchurch&fb_page_id=AbundanceYogaCHCH&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=abundance-yoga-christchurch&ref=fb_page_post
Abundance Yoga Christchurch,Christchurch NZ,Yoga studio,https://www.facebook.com/AbundanceYogaCHCH,abundance-yoga-christchurch,https://aikifield.com/games/exercises/?studio_id=abundance-yoga-christchurch&fb_page_id=AbundanceYogaCHCH&exercise=wrist-grab-grounding&ref=fb_page_post,Abundance Yoga at CityFitness 152 Hereford St Christchurch. Mind body wellness studio offering yoga in central city.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

Christchurch NZ movers at Abundance Yoga Christchurch — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=abundance-yoga-christchurch&fb_page_id=AbundanceYogaCHCH&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for Abundance Yoga Christchurch,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=abundance-yoga-christchurch&fb_page_id=AbundanceYogaCHCH&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=abundance-yoga-christchurch&ref=fb_page_post
The Pilates Studio Christchurch - Evolve / Movement Studio Geraldine,Canterbury NZ,Movement studio,https://www.facebook.com/115077771578384,the-pilates-studio-christchurch---evolve---movement-studio-geraldine,https://aikifield.com/games/exercises/?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&fb_page_id=115077771578384&exercise=wrist-grab-grounding&ref=fb_page_post,Movement Studio Geraldine at 3A Talbot St Geraldine NZ. Small town gym personal trainer Pilates community hub. Part of Canterbury movement studio network including Rolleston.,A_Lead_Magnet_Demo,"At The Pilates Studio Christchurch - Evolve / Movement Studio Geraldine, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for The Pilates Studio Christchurch - Evolve / Movement Studio Geraldine students):

Movement Studio Geraldine at 3A Talbot St Geraldine NZ. Small town gym personal trainer Pilates community hub. Part of Canterbury movement studio netw...

👉 https://aikifield.com/games/exercises/?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&fb_page_id=115077771578384&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",The Pilates Studio Christchurch - Evolve / Movement Studio Geraldine Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&fb_page_id=115077771578384&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&ref=fb_page_post
The Pilates Studio Christchurch - Evolve / Movement Studio Geraldine,Canterbury NZ,Movement studio,https://www.facebook.com/115077771578384,the-pilates-studio-christchurch---evolve---movement-studio-geraldine,https://aikifield.com/games/exercises/?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&fb_page_id=115077771578384&exercise=wrist-grab-grounding&ref=fb_page_post,Movement Studio Geraldine at 3A Talbot St Geraldine NZ. Small town gym personal trainer Pilates community hub. Part of Canterbury movement studio network including Rolleston.,B_Invisible_Partner,"No partner? No problem. ""We say invisible.""

WRIST GRAB GROUNDING — the simplest exercise from Quantum Aikido.

How: Extend your wrist. Imaginary partner holds and gently pushes, then pulls. Don't resist — relax and 'feel where you are'. You'll feel an effortless presence that's harder to move.

Movement studio at The Pilates Studio Christchurch - Evolve / Movement Studio Geraldine is about movement studio geraldine at 3a talbot st geraldine nz. small town gym personal trainer pilates comm... This practice adds the missing layer: creativity as a physical skill.

At first 50/50 you resist less and ground more. After a while resistance becomes hard to see from outside but you feel it inside. Eventually 60% ground.

Then:
Feel
into the center
of your central core
even by drops
in ever finer adjustments

— Richard Moon

Free in Moon app — 20 exclusive practices by Richard Moon 6th Dan, unavailable anywhere else.

→ Personalized for The Pilates Studio Christchurch - Evolve / Movement Studio Geraldine: https://aikifield.com/games/exercises/?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&fb_page_id=115077771578384&ref=fb_page_post&exercise=wrist-grab-grounding

Practice creativity as a physical skill.
",Move Better. Create More. — 5-min Wrist Grab Practice,Download App,MOVE BETTER. CREATE MORE.,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&fb_page_id=115077771578384&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&ref=fb_page_post
The Pilates Studio Christchurch - Evolve / Movement Studio Geraldine,Canterbury NZ,Movement studio,https://www.facebook.com/115077771578384,the-pilates-studio-christchurch---evolve---movement-studio-geraldine,https://aikifield.com/games/exercises/?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&fb_page_id=115077771578384&exercise=wrist-grab-grounding&ref=fb_page_post,Movement Studio Geraldine at 3A Talbot St Geraldine NZ. Small town gym personal trainer Pilates community hub. Part of Canterbury movement studio network including Rolleston.,C_DBso_KeepDoingIt,"Drop Back, Sink, Open. KeepDoingIt.

The most powerful practice is presented first — and Wrist Grab Grounding is where you feel it with a partner.

Partner grabs your extended wrist, gently pushes then pulls. Resisting push = easy to pull. Resisting pull = easy to push. Relaxing and 'feeling where you are' = effortless presence, harder to move.

Canterbury NZ movers at The Pilates Studio Christchurch - Evolve / Movement Studio Geraldine — this was made for you. Solo or partner, real or invisible.

DBSO. 50% → 60% ground. KeepDoingIt.

From Quantum Aikido Book of Exercises — 20 exclusive practices unavailable anywhere else to improve physical performance + creativity. Student of Robert Nadeau since '71.

Free 5-min guided version → https://aikifield.com/games/exercises/?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&fb_page_id=115077771578384&ref=fb_page_post&exercise=wrist-grab-grounding

#CreateABeautifulWorld #MoonSensei
",Practice Creativity — Wrist Grab Grounding for The Pilates Studio Christchurch - Evolve / Movement Studio Geraldine,Start Free Trial,PRACTICE CREATIVITY,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&fb_page_id=115077771578384&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=the-pilates-studio-christchurch---evolve---movement-studio-geraldine&ref=fb_page_post
Wellington Wing Tsun Kung Fu Club,Wellington Region NZ,Martial arts,https://www.facebook.com/WellingtonWingTsun,wellington-wing-tsun-kung-fu-club,https://aikifield.com/games/exercises/?studio_id=wellington-wing-tsun-kung-fu-club&fb_page_id=WellingtonWingTsun&exercise=wrist-grab-grounding&ref=fb_page_post,Level 1 66 Dixon St Wellington. Wing Tsun Kung Fu Club community martial arts. Sunday training.,A_Lead_Magnet_Demo,"At Wellington Wing Tsun Kung Fu Club, you know the feeling of being centered vs. being pulled off-center.

Try this 5-min practice from Richard Moon 6th Dan (student of Robert Nadeau since '71):

WRIST GRAB GROUNDING
Partner · 5 min · Adventures in Aiki-land

A partner grabs your extended wrist and gently pushes, then pulls. Resisting the push lets them pull you easily, resisting the pull lets them push you; relaxing and 'feeling where you are' produces an effortless presence that is harder to move.

At first 50/50 - resist less, ground more. Eventually 50% → 60% ground. DBSO. KeepDoingIt.

You can do it with a real partner OR invisible partner (""we say invisible"").

This is Practice #6 from 20 exclusive practices unavailable anywhere else — daily 5-min guided practices to improve physical performance + creativity.

→ Try it free in the new Moon app (personalized for Wellington Wing Tsun Kung Fu Club students):

Level 1 66 Dixon St Wellington. Wing Tsun Kung Fu Club community martial arts. Sunday training....

👉 https://aikifield.com/games/exercises/?studio_id=wellington-wing-tsun-kung-fu-club&fb_page_id=WellingtonWingTsun&ref=fb_page_post&exercise=wrist-grab-grounding

#aikido #quantumAikido #RobertNadeau #RichardMoon #CreateABeautifulWorld
",Wellington Wing Tsun Kung Fu Club Students: Try Wrist Grab Grounding — Free 5-min,Try It Now,20 EXCLUSIVE PRACTICES,Wrist Grab Grounding,"Partner · 5 min · Adventures in Aiki-land (R. Moon, 2010)",20 exclusive practices by Richard Moon unavailable anywhere else,https://aikifield.com/games/exercises/?studio_id=wellington-wing-tsun-kung-fu-club&fb_page_id=WellingtonWingTsun&exercise=wrist-grab-grounding&ref=fb_page_post,https://aikifield.com/games/exercises/wrist-grab-grounding?studio_id=wellington-wing-tsun-kung-fu-club&ref=fb_page_post
